sample_id,accuracy,window_size
1928,57.314241486068106,10.0
1929,59.3266253869969,10.0
1930,54.70201238390093,10.0
1931,61.924342105263165,10.0
1932,62.43227554179566,10.0
1933,55.17124613003096,10.0
1934,57.638351393188856,10.0
1935,57.265866873065015,10.0
1936,61.05359907120743,10.0
1937,59.089589783281724,10.0
1938,61.71633126934984,10.0
1939,58.72678018575851,10.0
1940,59.45239938080494,10.0
1941,56.288699690402474,10.0
1942,60.26509287925696,10.0
1943,62.65963622291021,10.0
1944,58.22852167182663,10.0
1945,57.348103715170275,10.0
1946,59.47174922600618,10.0
1947,56.50638544891641,10.0
1948,55.20510835913313,10.0
1949,60.39570433436532,10.0
1950,59.77167182662539,10.0
1951,61.605069659442734,10.0
1952,64.66718266253872,10.0
1953,57.79798761609907,10.0
1954,57.33842879256965,10.0
1955,59.466911764705884,10.0
1956,55.13254643962848,10.0
1957,58.76547987616099,10.0
1958,53.94736842105263,10.0
1959,58.33494582043344,10.0
1960,57.89473684210527,10.0
1961,59.35081269349845,10.0
1962,59.22987616099072,10.0
1963,58.90576625386996,10.0
1964,59.34597523219815,10.0
1965,58.33010835913313,10.0
1966,59.4233746130031,10.0
1967,58.08823529411764,10.0
1968,57.25135448916409,10.0
1969,57.24651702786378,10.0
1970,53.94736842105264,10.0
1971,56.33223684210526,10.0
1972,59.01702786377708,10.0
1973,60.66660216718266,10.0
1974,57.20781733746131,10.0
1975,60.63273993808049,10.0
1976,61.72600619195047,10.0
1977,61.15518575851394,10.0
1978,61.996904024767794,10.0
1979,61.12616099071209,10.0
1980,58.296246130030966,10.0
1981,61.31482198142415,10.0
1982,59.79102167182663,10.0
1983,57.93343653250775,10.0
1984,58.523606811145505,10.0
1985,56.87403250773993,10.0
1986,59.471749226006196,10.0
1987,61.07778637770898,10.0
1988,64.10603715170278,10.0
1989,55.81462848297214,10.0
1990,55.86300309597522,10.0
1991,60.48761609907121,10.0
1992,55.248645510835914,10.0
1993,59.47174922600619,10.0
1994,61.551857585139324,10.0
1995,59.3217879256966,10.0
1996,61.140673374613,10.0
1997,59.76683436532507,10.0
1998,60.52147832817337,10.0
1999,57.88506191950464,10.0
2000,57.1594427244582,10.0
2001,63.63680340557274,10.0
2002,63.82062693498454,10.0
2003,60.03773219814242,10.0
2004,58.19949690402478,10.0
2005,57.904411764705884,10.0
2006,56.98045665634675,10.0
2007,57.01915634674923,10.0
2008,56.80147058823529,10.0
2009,55.118034055727556,10.0
2010,59.732972136222905,10.0
2011,63.59810371517027,10.0
2012,54.77457430340557,10.0
2013,57.47871517027864,10.0
2014,55.23897058823529,10.0
2015,58.05437306501547,10.0
2016,61.0874613003096,10.0
2017,63.53521671826625,10.0
2018,63.457817337461314,10.0
2019,58.97832817337461,10.0
2020,59.31695046439628,10.0
2021,54.44078947368422,10.0
2022,60.1780185758514,10.0
2023,62.32585139318886,10.0
2024,57.74961300309597,10.0
2025,58.039860681114554,10.0
2026,56.37093653250775,10.0
2027,59.921633126934985,10.0
2028,58.53328173374613,10.0
2029,58.44620743034056,10.0
2030,57.55611455108359,10.0
2031,55.703366873065015,10.0
2032,59.92647058823528,10.0
2033,55.6985294117647,10.0
2034,58.98800309597523,10.0
2035,59.549148606811144,10.0
2036,55.6985294117647,10.0
2037,53.023413312693506,10.0
2038,57.90441176470588,10.0
2039,59.002515479876166,10.0
2040,57.851199690402474,10.0
2041,60.1828560371517,10.0
2042,58.6203560371517,10.0
2043,59.70878482972136,10.0
2044,61.7453560371517,10.0
2045,59.8297213622291,10.0
2046,59.02670278637771,10.0
2047,60.20704334365325,10.0
2048,57.49322755417956,10.0
2049,58.30108359133126,10.0
2050,57.773800309597526,10.0
2051,58.18498452012384,10.0
2052,59.04121517027865,10.0
2053,59.607198142414866,10.0
2054,59.77167182662538,10.0
2055,56.44833591331269,10.0
2056,59.84423374613003,10.0
2057,59.17666408668731,10.0
2058,58.630030959752325,10.0
2059,59.88777089783282,10.0
2060,57.30456656346749,10.0
2061,63.09017027863777,10.0
2062,60.45859133126935,10.0
2063,57.464202786377705,10.0
2064,61.15518575851392,10.0
2065,57.435178018575854,10.0
2066,57.314241486068106,10.0
2067,54.455301857585134,10.0
2068,58.833204334365334,10.0
2069,59.350812693498455,10.0
2070,56.9078947368421,10.0
2071,56.60797213622291,10.0
2072,59.728134674922615,10.0
2073,60.68595201238389,10.0
2074,59.229876160990706,10.0
2075,58.05437306501548,10.0
2076,57.56578947368421,10.0
2077,56.91756965944273,10.0
2078,52.61222910216719,10.0
2079,66.00232198142416,10.0
2080,61.871130030959755,10.0
2081,58.13660990712074,10.0
2082,60.652089783281724,10.0
2083,57.570626934984524,10.0
2084,61.953366873065036,10.0
2085,59.99903250773994,10.0
2086,56.71923374613002,10.0
2087,61.64860681114551,10.0
2088,59.839396284829725,10.0
2089,59.578173374613,10.0
2090,57.028831269349844,10.0
2091,59.399187306501545,10.0
2092,59.955495356037154,10.0
2093,58.85739164086688,10.0
2094,55.49535603715169,10.0
2095,65.81366099071207,10.0
2096,60.71497678018576,10.0
2097,60.49729102167183,10.0
2098,56.86919504643963,10.0
2099,54.890673374613,10.0
2100,57.95278637770898,10.0
2101,60.62306501547988,10.0
2102,57.10623065015479,10.0
2103,61.580882352941174,10.0
2104,59.534636222910216,10.0
2105,57.25619195046439,10.0
2106,48.36493808049535,10.0
2107,59.14763931888545,10.0
2108,55.87267801857584,10.0
2109,63.399767801857585,10.0
2110,60.48277863777089,10.0
2111,55.32120743034057,10.0
2112,56.52089783281733,10.0
2113,55.335719814241486,10.0
2114,59.77167182662538,10.0
2115,59.887770897832816,10.0
2116,58.42202012383901,10.0
2117,58.06404798761609,10.0
2118,57.028831269349844,10.0
2119,57.51257739938081,10.0
2120,55.86784055727554,10.0
2121,57.014318885448915,10.0
2122,60.90363777089783,10.0
2123,61.04392414860681,10.0
2124,58.09791021671827,10.0
2125,59.147639318885446,10.0
2126,59.21052631578948,10.0
2127,56.980456656346746,10.0
2128,61.50348297213621,10.0
2129,58.98316563467492,10.0
2130,59.62654798761611,10.0
2131,56.86919504643963,10.0
2132,62.45646284829722,10.0
2133,59.05089009287926,10.0
2134,59.225038699690394,10.0
2135,60.7391640866873,10.0
2136,62.4516253869969,10.0
2137,57.62867647058823,10.0
2138,53.89899380804953,10.0
2139,54.70201238390092,10.0
2140,55.006772445820445,10.0
2141,60.1344814241486,10.0
2142,60.62306501547988,10.0
2143,61.61474458204336,10.0
2144,57.79798761609907,10.0
2145,61.37770897832817,10.0
2146,53.44427244582044,10.0
2147,59.91195820433436,10.0
2148,58.51393188854489,10.0
2149,56.12422600619194,10.0
2150,56.153250773993804,10.0
2151,57.498065015479874,10.0
2152,56.21613777089783,10.0
2153,54.13602941176471,10.0
2154,59.54914860681115,10.0
2155,58.847716718266255,10.0
2156,54.09732972136222,10.0
2157,60.06675696594427,10.0
2158,57.652863777089784,10.0
2159,59.171826625387,10.0
2160,57.80282507739938,10.0
2161,59.40886222910217,10.0
2162,56.24516253869969,10.0
2163,57.28037925696595,10.0
2164,61.13099845201238,10.0
2165,60.70046439628483,10.0
2166,58.838041795665625,10.0
2167,64.33823529411764,10.0
2168,57.27554179566564,10.0
2169,62.81443498452011,10.0
2170,59.418537151702786,10.0
2171,60.91815015479876,10.0
2172,58.48006965944272,10.0
2173,58.43169504643962,10.0
2174,57.7109133126935,10.0
2175,62.4032507739938,10.0
2176,63.477167182662534,10.0
2177,60.0764318885449,10.0
2178,59.820046439628484,10.0
2179,59.084752321981426,10.0
2180,57.033668730650156,10.0
2181,58.344620743034056,10.0
2182,58.929953560371516,10.0
2183,55.335719814241486,10.0
2184,62.28715170278639,10.0
2185,62.190402476780186,10.0
2186,57.265866873065015,10.0
2187,59.10410216718265,10.0
2188,57.50773993808049,10.0
2189,62.146865325077385,10.0
2190,63.1627321981424,10.0
2191,56.92240712074303,10.0
2192,61.63893188854489,10.0
2193,61.56153250773994,10.0
2194,58.276896284829725,10.0
2195,59.23471362229103,10.0
2196,60.83107585139319,10.0
2197,58.16079721362229,10.0
2198,57.348103715170275,10.0
2199,55.171246130030966,10.0
2200,61.537345201238395,10.0
2201,57.29005417956657,10.0
2202,57.096555727554176,10.0
2203,57.299729102167184,10.0
2204,55.62596749226006,10.0
2205,59.54431114551084,10.0
2206,58.929953560371516,10.0
2207,54.005417956656345,10.0
2208,53.91350619195046,10.0
2209,62.4516253869969,10.0
2210,56.62248452012384,10.0
2211,55.40828173374612,10.0
2212,58.80417956656347,10.0
2213,57.8608746130031,10.0
2214,57.66737616099071,10.0
2215,62.84829721362229,10.0
2216,60.579527863777095,10.0
2217,55.18092105263159,10.0
2218,63.5110294117647,10.0
2219,58.5187693498452,10.0
2220,55.214783281733745,10.0
2221,65.27670278637771,10.0
2222,57.78347523219815,10.0
2223,60.342492260061924,10.0
2224,58.359133126934985,10.0
2225,57.80766253869969,10.0
2226,61.72116873065016,10.0
2227,50.619195046439636,10.0
2228,58.89609133126935,10.0
2229,63.92221362229103,10.0
2230,59.312113003095966,10.0
2231,60.74400154798762,10.0
2232,60.318304953560364,10.0
2233,60.42472910216719,10.0
2234,56.525735294117645,10.0
2235,57.78831269349845,10.0
2236,68.60003869969039,10.0
2237,61.624419504643974,10.0
2238,60.34249226006191,10.0
2239,60.6762770897833,10.0
2240,60.09094427244582,10.0
2241,63.00793343653251,10.0
2242,57.39164086687306,10.0
2243,66.35061919504645,10.0
2244,62.504837461300305,10.0
2245,61.6002321981424,10.0
2246,60.976199690402474,10.0
2247,60.023219814241486,10.0
2248,56.92724458204333,10.0
2249,55.13738390092879,10.0
2250,56.177438080495364,10.0
2251,55.466331269349844,10.0
2252,60.318304953560364,10.0
2253,58.36880804953561,10.0
2254,61.11164860681114,10.0
2255,57.41099071207431,10.0
2256,54.59075077399381,10.0
2257,58.97349071207431,10.0
2258,62.11784055727554,10.0
2259,59.43304953560372,10.0
2260,60.976199690402474,10.0
2261,60.879450464396285,10.0
2262,61.895317337461286,10.0
2263,56.056501547987615,10.0
2264,57.02883126934984,10.0
2265,62.00657894736842,10.0
2266,59.61203560371517,10.0
2267,60.91815015479876,10.0
2268,58.39299535603715,10.0
2269,56.02747678018575,10.0
2270,57.28037925696595,10.0
2271,58.122097523219814,10.0
2272,61.324496904024755,10.0
2273,54.861648606811144,10.0
2274,59.59752321981424,10.0
2275,59.549148606811144,10.0
2276,57.03366873065016,10.0
2277,61.2325851393189,10.0
2278,58.446207430340564,10.0
2279,59.9264705882353,10.0
2280,58.59616873065016,10.0
2281,57.05301857585139,10.0
2282,56.24032507739939,10.0
2283,59.046052631578945,10.0
2284,58.218846749226,10.0
2285,56.496710526315795,10.0
2286,61.36803405572756,10.0
2287,58.015673374612994,10.0
2288,55.25348297213622,10.0
2289,60.81172600619195,10.0
2290,62.29198916408668,10.0
2291,54.86164860681115,10.0
2292,55.035797213622295,10.0
2293,57.86571207430341,10.0
2294,55.621130030959755,10.0
2295,61.64376934984519,10.0
2296,59.95549535603715,10.0
2297,56.50638544891641,10.0
2298,56.3515866873065,10.0
2299,56.37577399380805,10.0
2300,58.330108359133135,10.0
2301,58.53811919504644,10.0
2302,58.983165634674926,10.0
2303,53.96671826625387,10.0
2304,56.45317337461301,10.0
2305,59.9796826625387,10.0
2306,60.07159442724458,10.0
2307,61.59539473684208,10.0
2308,53.6813080495356,10.0
2309,59.55882352941177,10.0
2310,63.37558049535604,10.0
2311,59.57333591331269,10.0
2312,58.08339783281733,10.0
2313,59.48626160990712,10.0
2314,61.56636996904026,10.0
2315,61.82759287925696,10.0
2316,56.109713622291025,10.0
2317,54.227941176470594,10.0
2318,57.03850619195046,10.0
2319,58.99767801857585,10.0
2320,62.78541021671826,10.0
2321,60.671439628482965,10.0
2322,62.17589009287928,10.0
2323,59.529798761609904,10.0
2324,54.86648606811145,10.0
2325,58.910603715170275,10.0
2326,58.63486842105264,10.0
2327,58.26722136222911,10.0
2328,60.057082043343655,10.0
2329,58.90092879256965,10.0
2330,63.428792569659436,10.0
2331,62.65479876160992,10.0
2332,60.80688854489164,10.0
2333,57.48355263157895,10.0
2334,61.45510835913313,10.0
2335,62.03560371517028,10.0
2336,58.64938080495356,10.0
2337,62.229102167182674,10.0
2338,56.03231424148607,10.0
2339,61.45510835913313,10.0
2340,60.39570433436532,10.0
2341,61.547020123839005,10.0
2342,60.26509287925696,10.0
2343,55.775928792569665,10.0
2344,59.85874613003096,10.0
2345,55.829140866873054,10.0
2346,58.3155959752322,10.0
2347,59.30243808049536,10.0
2348,57.033668730650156,10.0
2349,64.5123839009288,10.0
2350,55.57759287925696,10.0
2351,60.39086687306502,10.0
2352,63.89318885448918,10.0
2353,53.81191950464397,10.0
2354,59.43788699690401,10.0
2355,58.43653250773994,10.0
2356,61.169698142414866,10.0
2357,60.192530959752325,10.0
2358,61.624419504643974,10.0
2359,57.57546439628483,10.0
2360,60.39086687306502,10.0
2361,60.705301857585134,10.0
2362,57.00948142414861,10.0
2363,61.77438080495355,10.0
2364,54.0296052631579,10.0
2365,63.452979876160995,10.0
2366,59.81520897832817,10.0
2367,60.371517027863774,10.0
2368,56.240325077399376,10.0
2369,58.85255417956655,10.0
2370,61.276122291021665,10.0
2371,58.117260061919495,10.0
2372,59.65557275541795,10.0
2373,59.30727554179567,10.0
2374,62.13719040247676,10.0
2375,62.683823529411775,10.0
2376,62.92085913312694,10.0
2377,56.84017027863777,10.0
2378,58.04469814241485,10.0
2379,61.363196594427244,10.0
2380,51.451238390092875,10.0
2381,57.11106811145511,10.0
2382,61.41640866873065,10.0
2383,54.64880030959752,10.0
2384,61.092298761609904,10.0
2385,55.76141640866873,10.0
2386,63.67550309597523,10.0
2387,58.475232198142415,10.0
2388,57.81250000000001,10.0
2389,55.621130030959755,10.0
2390,55.422794117647065,10.0
2391,56.08068885448917,10.0
2392,57.44001547987616,10.0
2393,55.161571207430335,10.0
2394,59.42821207430341,10.0
2395,60.71013931888545,10.0
2396,56.54508513931889,10.0
2397,54.827786377708975,10.0
2398,57.2610294117647,10.0
2399,63.767414860681114,10.0
2400,61.387383900928796,10.0
2401,61.49864551083592,10.0
2402,57.430340557275535,10.0
2403,62.05979102167183,10.0
2404,57.00464396284831,10.0
2405,57.97697368421051,10.0
2406,56.10487616099071,10.0
2407,58.16079721362229,10.0
2408,61.595394736842096,10.0
2409,55.43730650154799,10.0
2410,57.401315789473685,10.0
2411,58.09307275541796,10.0
2412,54.46981424148606,10.0
2413,56.47252321981425,10.0
2414,56.60797213622292,10.0
2415,58.3155959752322,10.0
2416,59.09442724458204,10.0
2417,61.51799535603715,10.0
2418,54.54721362229102,10.0
2419,57.68672600619195,10.0
2420,55.335719814241486,10.0
2421,58.15112229102167,10.0
2422,59.902283281733745,10.0
2423,52.62674148606811,10.0
2424,56.86435758513932,10.0
2425,57.73510061919505,10.0
2426,60.04256965944273,10.0
2427,57.19330495356037,10.0
2428,58.95414086687306,10.0
2429,52.81540247678018,10.0
2430,57.62867647058823,10.0
2431,55.20994582043343,10.0
2432,58.3688080495356,10.0
2433,59.78134674922601,10.0
2434,63.49651702786379,10.0
2435,59.84423374613004,10.0
2436,56.245162538699695,10.0
2437,58.175309597523224,10.0
2438,59.53463622291022,10.0
2439,58.538119195046434,10.0
2440,62.214589783281724,10.0
2441,55.398606811145505,10.0
2442,59.9313080495356,10.0
2443,56.60797213622291,10.0
2444,56.656346749225996,10.0
2445,61.808243034055735,10.0
2446,57.096555727554176,10.0
2447,58.88157894736841,10.0
2448,57.575464396284836,10.0
2449,59.05572755417956,10.0
2450,60.00386996904025,10.0
2451,60.42956656346749,10.0
2452,60.85526315789474,10.0
2453,59.86358359133127,10.0
2454,56.57894736842106,10.0
2455,57.63351393188856,10.0
2456,59.27825077399381,10.0
2457,53.90866873065016,10.0
2458,57.85119969040248,10.0
2459,63.20626934984521,10.0
2460,55.94523993808049,10.0
2461,55.32604489164086,10.0
2462,56.056501547987615,10.0
2463,58.557469040247675,10.0
2464,55.8484907120743,10.0
2465,56.19678792569658,10.0
2466,53.98606811145511,10.0
2467,58.33494582043344,10.0
2468,55.82914086687307,10.0
2469,61.11164860681114,10.0
2470,57.27554179566564,10.0
2471,60.78270123839008,10.0
2472,60.82623839009288,10.0
2473,54.2859907120743,10.0
2474,56.525735294117645,10.0
2475,61.484133126934985,10.0
2476,60.666602167182674,10.0
2477,57.2610294117647,10.0
2478,59.42337461300309,10.0
2479,60.976199690402474,10.0
2480,53.15886222910216,10.0
2481,57.701238390092875,10.0
2482,60.04256965944273,10.0
2483,59.878095975232185,10.0
2484,58.64938080495355,10.0
2485,60.45859133126935,10.0
2486,56.84017027863778,10.0
2487,58.513931888544896,10.0
2488,61.953366873065015,10.0
2489,58.77999226006191,10.0
2490,60.240905572755416,10.0
2491,58.68808049535604,10.0
2492,58.39783281733745,10.0
2493,59.07023993808049,10.0
2494,60.85526315789473,10.0
2495,58.1124226006192,10.0
2496,59.568498452012385,10.0
2497,60.15383126934984,10.0
2498,54.411764705882355,10.0
2499,59.32662538699691,10.0
2500,55.15673374613003,10.0
2501,59.70394736842105,10.0
2502,58.862229102167184,10.0
2503,57.386803405572756,10.0
2504,59.22987616099071,10.0
2505,53.46845975232198,10.0
2506,61.86145510835913,10.0
2507,55.05514705882353,10.0
2508,56.7530959752322,10.0
2509,53.797407120743024,10.0
2510,58.789667182662534,10.0
2511,59.63622291021673,10.0
2512,58.10758513931889,10.0
2513,60.400541795665625,10.0
2514,61.42608359133126,10.0
2515,57.14009287925697,10.0
2516,57.39647832817337,10.0
2517,58.23819659442726,10.0
2518,56.58378482972136,10.0
2519,59.10410216718265,10.0
2520,55.70820433436532,10.0
2521,60.56501547987615,10.0
2522,57.4109907120743,10.0
2523,59.32662538699691,10.0
2524,56.9562693498452,10.0
2525,61.595394736842124,10.0
2526,55.1905959752322,10.0
2527,58.547794117647065,10.0
2528,62.432275541795676,10.0
2529,58.69775541795666,10.0
2530,54.087654798761605,10.0
2531,58.533281733746136,10.0
2532,56.143575851393194,10.0
2533,61.885642414860676,10.0
2534,60.632739938080505,10.0
2535,58.08823529411765,10.0
2536,58.978328173374614,10.0
2537,62.190402476780186,10.0
2538,57.3577786377709,10.0
2539,60.28928018575851,10.0
2540,59.012190402476776,10.0
2541,58.1124226006192,10.0
2542,56.10971362229101,10.0
2543,62.13235294117646,10.0
2544,60.10061919504644,10.0
2545,59.834558823529406,10.0
2546,57.29489164086687,10.0
2547,56.61764705882353,10.0
2548,55.064821981424146,10.0
2549,59.345975232198136,10.0
2550,62.82410990712075,10.0
2551,58.044698142414866,10.0
2552,63.03695820433436,10.0
2553,60.695626934984524,10.0
2554,57.54160216718267,10.0
2555,58.789667182662534,10.0
2556,56.878869969040245,10.0
2557,59.471749226006196,10.0
2558,64.22213622291022,10.0
2559,58.833204334365334,10.0
2560,57.84636222910217,10.0
2561,60.75367647058823,10.0
2562,58.30592105263157,10.0
2563,60.70046439628483,10.0
2564,62.16137770897832,10.0
2565,64.06733746130031,10.0
2566,58.28657120743034,10.0
2567,59.64589783281734,10.0
2568,58.5719814241486,10.0
2569,59.77650928792569,10.0
2570,58.54295665634676,10.0
2571,60.705301857585134,10.0
2572,56.50638544891641,10.0
2573,58.17530959752322,10.0
2574,56.2983746130031,10.0
2575,61.22774767801858,10.0
2576,57.54643962848297,10.0
2577,59.887770897832816,10.0
2578,61.50348297213621,10.0
2579,57.551277089783284,10.0
2580,58.2140092879257,10.0
2581,55.16640866873064,10.0
2582,57.401315789473685,10.0
2583,61.49864551083591,10.0
2584,62.41776315789473,10.0
2585,59.31695046439628,10.0
2586,55.809791021671835,10.0
2587,60.642414860681114,10.0
2588,55.24864551083592,10.0
2589,60.274767801857585,10.0
2590,59.142801857585134,10.0
2591,61.67763157894738,10.0
2592,59.34597523219815,10.0
2593,63.167569659442734,10.0
2594,62.46130030959754,10.0
2595,59.278250773993804,10.0
2596,59.215363777089784,10.0
2597,54.93904798761611,10.0
2598,56.27418730650155,10.0
2599,57.62383900928792,10.0
2600,59.55882352941176,10.0
2601,62.46130030959754,10.0
2602,58.14628482972137,10.0
2603,57.33842879256966,10.0
2604,60.25058049535604,10.0
2605,57.98181114551084,10.0
2606,63.72871517027864,10.0
2607,58.204334365325074,10.0
2608,55.05030959752323,10.0
2609,58.38815789473683,10.0
2610,56.540247678018574,10.0
2611,60.54082817337461,10.0
2612,58.562306501547994,10.0
2613,61.89047987616098,10.0
2614,61.47445820433436,10.0
2615,59.74264705882353,10.0
2616,59.90228328173375,10.0
2617,58.184984520123834,10.0
2618,57.08688080495356,10.0
2619,55.335719814241486,10.0
2620,62.2049148606811,10.0
2621,63.34171826625386,10.0
2622,58.28657120743034,10.0
2623,61.784055727554176,10.0
2624,58.2140092879257,10.0
2625,61.66311919504645,10.0
2626,61.150348297213625,10.0
2627,58.31075851393189,10.0
2628,61.15034829721361,10.0
2629,56.390286377708975,10.0
2630,52.91698916408669,10.0
2631,57.67705108359134,10.0
2632,55.601780185758514,10.0
2633,60.705301857585134,10.0
2634,61.160023219814256,10.0
2635,60.79721362229103,10.0
2636,61.619582043343655,10.0
2637,56.87886996904025,10.0
2638,60.642414860681114,10.0
2639,55.05030959752322,10.0
2640,57.59965170278638,10.0
2641,59.72813467492261,10.0
2642,59.689434984520126,10.0
2643,56.622484520123834,10.0
2644,59.065402476780186,10.0
2645,57.70123839009288,10.0
2646,56.34191176470588,10.0
2647,60.24574303405572,10.0
2648,62.14202786377708,10.0
2649,56.30321207430341,10.0
2650,59.20085139318886,10.0
2651,54.44078947368422,10.0
2652,56.656346749226,10.0
2653,61.86629256965945,10.0
2654,58.3688080495356,10.0
2655,61.86629256965945,10.0
2656,60.2747678018576,10.0
2657,60.511803405572756,10.0
2658,62.48548761609908,10.0
2659,57.64802631578947,10.0
2660,61.363196594427244,10.0
2661,56.64667182662538,10.0
2662,61.97755417956655,10.0
2663,60.8407507739938,10.0
2664,59.36532507739939,10.0
2665,57.5125773993808,10.0
2666,61.116486068111456,10.0
2667,58.475232198142415,10.0
2668,60.250580495356026,10.0
2669,64.3188854489164,10.0
2670,58.85739164086687,10.0
2671,58.77999226006192,10.0
2672,57.21749226006192,10.0
2673,53.386222910216716,10.0
2674,59.45239938080495,10.0
2675,56.5499226006192,10.0
2676,58.42202012383901,10.0
2677,55.7952786377709,10.0
2678,59.36048761609908,10.0
2679,61.93401702786379,10.0
2680,58.509094427244584,10.0
2681,60.0812693498452,10.0
2682,58.6735681114551,10.0
2683,58.58649380804953,10.0
2684,59.907120743034056,10.0
2685,61.16002321981424,10.0
2686,59.39434984520125,10.0
2687,57.37712848297213,10.0
2688,61.43575851393189,10.0
2689,55.14222136222911,10.0
2690,59.200851393188856,10.0
2691,57.49322755417956,10.0
2692,58.45104489164086,10.0
2693,53.57972136222911,10.0
2694,58.997678018575854,10.0
2695,61.813080495356026,10.0
2696,56.88854489164087,10.0
2697,57.638351393188856,10.0
2698,61.580882352941174,10.0
2699,60.003869969040245,10.0
2700,61.35352167182663,10.0
2701,61.32449690402477,10.0
2702,63.53521671826626,10.0
2703,58.89609133126935,10.0
2704,58.61551857585139,10.0
2705,61.6486068111455,10.0
2706,55.86784055727554,10.0
2707,59.936145510835914,10.0
2708,59.68459752321982,10.0
2709,59.12345201238389,10.0
2710,58.90576625386997,10.0
2711,56.757933436532504,10.0
2712,53.61358359133128,10.0
2713,59.71845975232198,10.0
2714,61.56153250773994,10.0
2715,54.19407894736842,10.0
2716,59.805534055727556,10.0
2717,56.22581269349845,10.0
2718,54.276315789473685,10.0
2719,60.54082817337461,10.0
2720,62.73703560371517,10.0
2721,56.70472136222911,10.0
2722,58.51876934984521,10.0
2723,58.625193498452006,10.0
2724,57.21265479876162,10.0
2725,58.896091331269346,10.0
2726,57.048181114551085,10.0
2727,57.94794891640866,10.0
2728,53.25561145510835,10.0
2729,53.64744582043343,10.0
2730,60.221555727554176,10.0
2731,58.66873065015481,10.0
2732,57.37712848297213,10.0
2733,60.60371517027864,10.0
2734,56.98529411764706,10.0
2735,60.632739938080505,10.0
2736,58.58649380804953,10.0
2737,63.515866873065015,10.0
2738,57.83668730650155,10.0
2739,62.71284829721361,10.0
2740,59.283088235294116,10.0
2741,53.666795665634666,10.0
2742,61.22774767801858,10.0
2743,61.25193498452012,10.0
2744,61.05359907120743,10.0
2745,57.348103715170275,10.0
2746,60.090944272445824,10.0
2747,59.42821207430341,10.0
2748,57.18363003095975,10.0
2749,59.689434984520126,10.0
2750,60.89880030959751,10.0
2751,57.64802631578947,10.0
2752,55.113196594427244,10.0
2753,53.439434984520126,10.0
2754,55.17608359133127,10.0
2755,56.48219814241486,10.0
2756,59.53947368421053,10.0
2757,54.76973684210526,10.0
2758,56.046826625387006,10.0
2759,59.89744582043344,10.0
2760,63.08049535603715,10.0
2761,59.55882352941177,10.0
2762,58.673568111455104,10.0
2763,60.17801857585139,10.0
2764,52.404218266253864,10.0
2765,54.40692724458205,10.0
2766,54.368227554179555,10.0
2767,55.95975232198142,10.0
2768,56.699883900928796,10.0
2769,60.74883900928791,10.0
2770,64.64299535603713,10.0
2771,61.9485294117647,10.0
2772,53.690982972136226,10.0
2773,57.64802631578947,10.0
2774,60.7391640866873,10.0
2775,61.04876160990712,10.0
2776,57.202979876160995,10.0
2777,58.900928792569665,10.0
2778,61.21807275541795,10.0
2779,55.31153250773994,10.0
2780,57.27554179566564,10.0
2781,60.10545665634675,10.0
2782,59.181501547987615,10.0
2783,60.47794117647059,10.0
2784,56.530572755417964,10.0
2785,58.34462074303404,10.0
2786,63.0563080495356,10.0
2787,58.388157894736835,10.0
2788,56.62248452012385,10.0
2789,59.66041021671827,10.0
2790,58.7703173374613,10.0
2791,60.69078947368422,10.0
2792,58.09791021671827,10.0
2793,56.90305727554179,10.0
2794,59.960332817337466,10.0
2795,60.511803405572756,10.0
2796,61.44059597523219,10.0
2797,58.88641640866873,10.0
2798,56.79663312693498,10.0
2799,60.47794117647059,10.0
2800,57.55611455108359,10.0
2801,62.267801857585134,10.0
2802,58.591331269349844,10.0
2803,60.656927244582036,10.0
2804,58.53328173374613,10.0
2805,58.33010835913312,10.0
2806,56.593459752321984,10.0
2807,58.528444272445824,10.0
2808,58.50425696594428,10.0
2809,60.68595201238389,10.0
2810,64.25116099071207,10.0
2811,55.98393962848297,10.0
2812,58.91544117647058,10.0
2813,59.00251547987616,10.0
2814,56.356424148606806,10.0
2815,61.57120743034055,10.0
2816,58.630030959752325,10.0
2817,59.68459752321981,10.0
2818,60.66660216718266,10.0
2819,59.00735294117647,10.0
2820,61.953366873065015,10.0
2821,56.03231424148608,10.0
2822,58.53328173374613,10.0
2823,61.08262383900929,10.0
2824,60.50212848297213,10.0
2825,58.55263157894736,10.0
2826,54.155379256965944,10.0
2827,59.10410216718266,10.0
2828,59.616873065015476,10.0
2829,59.15247678018576,10.0
2830,60.0812693498452,10.0
2831,59.70878482972137,10.0
2832,57.48355263157894,10.0
2833,58.102747678018574,10.0
2834,61.45510835913313,10.0
2835,63.443304953560364,10.0
2836,58.93479102167183,10.0
2837,59.69910990712075,10.0
2838,58.262383900928796,10.0
2839,60.45375386996904,10.0
2840,53.773219814241486,10.0
2841,59.97000773993808,10.0
2842,60.652089783281724,10.0
2843,60.98103715170278,10.0
2844,61.86145510835913,10.0
2845,56.84500773993808,10.0
2846,59.002515479876166,10.0
2847,59.63138544891642,10.0
2848,60.7875386996904,10.0
2849,62.41776315789474,10.0
2850,60.37635448916408,10.0
2851,61.774380804953566,10.0
2852,57.58997678018576,10.0
2853,59.25406346749225,10.0
2854,55.10835913312694,10.0
2855,56.356424148606806,10.0
2856,59.39434984520124,10.0
2857,57.70607585139318,10.0
2858,58.107585139318886,10.0
2859,63.63196594427244,10.0
